,article_title,is_ecology
1426,Paris: les salariés des Galeries Lafayette menacent de grève pour Noël,0
1719,Des élèves de 3e du collège Kervihan de Fouesnant ont visité Paris,0
1186,Nord : alerte sécheresse,0
253,"Glissement de terrain en Malaisie: 31 morts, fin des recherches",0
1037,"À Brest, les 34 permanents du Quartz témoignent de leur mal-être",0
1483,Comment vraiment éviter la gueule de bois,0
315,"Près de 6 Français sur 10 soutiennent une ""France à l’arrêt"" le 7 mars contre la réforme des retraites",0
2366,Séismes en Turquie et en Syrie: appels aux dons lancés dans les Bouches-du-Rhône,0
1901,Le procureur financier «chargé du dossier McKinsey» est-il allé faire la fête à l’Elysée ?,0
602,Patinage artistique. Le Français Adam Siao Him Fa sacré champion d’Europe,0
254,Ukraine: la ville d'Odessa privée d'électricité après une attaque russe de drones explosifs,0
2157,"Ancien combattant en Algérie : Alain Jégo, porte-drapeau depuis 30 ans à Saint-Caradec",0
1903,Syrie : le Jihad islamique palestinien annonce la mort d'un de ses cadres à Damas,0
485,Natacha Cambriels: «Je donne le maximum d’autonomie aux salariés»,0
1497,Jean Dujardin : «J’envie Sylvain Tesson»,0
39,Qui a des livres à donner pour aider deux écoles brestoises ?,0
255,"Rappel de vaccin contre le Covid-19: François Braun assure que ""tout le monde peut se faire vacciner""",0
278,«Faites-vous bien b.... par votre mec»: Hardouin contre-attaque et cible Le Graët après l'audit de la FFF,0
121,Poutine plus fou que jamais ? - 12/01,0
1646,"Cyclistes percutés à Plouagat : le suspect, placé en détention provisoire, sera jugé le 20 février 2023",0
355,Les enseignes en tenue de combat pour amortir l’inflation,0
2158,USA : La Fed opte pour une hausse de taux d'un quart de point,0
1534,"Après Le Forum BFMTV, le débat continue sur TikTok entre Olivier Dussopt, et Adrien, raffineur",0
1763,Île-de-France: gare aux vols à la fausse qualité,0
962,Noël 2022: 15 idées cadeaux pour les fans de BD,0
842,"Vous avez aimé les RTT? Vous allez adorer les TTR, Temps de Trajet Responsables",1
2336,"VRAI OU FAKE. On a vérifié cinq affirmations de Jean-Luc Mélenchon lors de son interview dans l'émission ""L'Evénement"" sur France 2",0
2099,Stations essence à Plouvorn : les meilleurs prix près de chez moi aujourd'hui,0
205,Grève des médecins : «Nous demandons une revalorisation du tarif des consultations de 25 à 50 euros»,0
220,Stations essence à Quintenic : les meilleurs prix près de chez moi aujourd'hui,0
2311,Politique extérieure: «Peut-on encore penser sur le temps long ?»,0
932,Basket: 230 femmes licenciées au club de basket de Berrwiller,0
1496,L’association combritoise Jours de Faites en visite au Musée du bord de mer de Bénodet,0
2339,Le conseil d’Erdeven envisage une hausse des taux d’imposition,0
733,Nord : La voiture des deux retraités disparus retrouvée dans un canal avec deux corps à l’intérieur,0
861,"À Saint-Urbain, les aménagements de voirie au menu du prochain conseil municipal",0
313,"Une centaine de participants, dimanche, au tournoi de pétanque du club de Landerneau",0
954,Un robot de surveillance autonome pour assurer  la sûreté et la sécurité industrielle,0
569,"Oui, la France a besoin de douceur et de tendresse",0
2124,Saint-Quay : le débat d’orientation budgétaire au menu du conseil,0
2136,Séisme en Turquie: Erdogan sous le feu des critiques à trois mois des élections,0
2340,"Finale France-Argentine : Pour ces travailleurs aussi, dimanche sera (un peu) la journée de leur vie",0
1150,Le tout Hollywood rend hommage à Lisa Marie Presley,0
874,Voile. Sail GP : un samedi parfait pour les Français et pas de courses dimanche !,0
470,"A ce prix là, difficile de résister à l'offre Macbook Air proposée par ce site",0
1485,"En 2023, l'Afrique devrait retrouver son niveau d'activité pré-Covid",0
2438,"Alexis Bidinot (Qiara) : Qiara, l’alarme connectée qui veut se frotter aux géants historiques - 31/01",0
1649,Euthanasie: «La composition très militante de la mission d'évaluation de la loi Claeys-Leonetti»,0
404,"À Carhaix, la poissonnerie de la place d’Aiguillon ferme définitivement ses portes",0
936,"À Brest, un spectacle musical pour les enfants au centre social Horizons de Pontanézen",0
76,Les collégiens de Daoulas sensibilisés à l’avenir de la planète,1
843,Un voyage à Paris en octobre avec les bénévoles de l’Ulamir-CPIE de Lanmeur,0
385,"""Vous venez de pondre une bombe atomique !"" : Patrick Hernandez revient sur la création de son tube ""Born to be alive""",0
2288,"Retraites: ""L'ensemble des organisations syndicales réaffirme son opposition à la réforme""",0
1365,Réforme des retraites à Saint-Brieuc : ces cagnottes syndicales pour les grévistes,0
2415,Fréjus/Saint-Raphaël: une application de mobilité urbaine aide les usagers à s'y retrouver,0
2075,#dessin / Retraites : jusqu'au bout,0
422,"Normandie: un comité d'éthique pour le projet ""Hommage aux héros""",0
1434,«La droite européenne veut-elle vraiment réformer l’immigration?» – La chronique de Stéphane Séjourné,0
2214,Les ports français se tournent vers leur arrière-pays,0
2420,Coupe de France : le 8e de finale entre l'OM et le PSG fixé au 8 février,0
115,Ils ont désarmé le tueur de la rue d'Enghien  - 01/01,0
302,"À Paule, l’Indomptable Cabaret propose des stages d’effeuillage burlesque",0
1048,"Météo Paris-Île-de-France: une journée sous la grisaille, mais quelques éclaircies attendues dans l'après-midi, jusqu'à 9°C à Melun",0
2238,"L’accueil de loisirs du Faou en sortie à Mégaland, à Brest, pour clôturer la semaine",0
780,Le plan de trading : le point sur les marchés - 09/02,0
2003,Rugby : Gatland revient au pays de Galles motivé par «l'excitation du rugby international»,0
886,Météo Strasbourg: Prévisions du vendredi 23 décembre 2022,0
1194,"Football. D3 : Kevin Bonin (Campénéac), victime d’une triple fracture de la cheville, a été opéré",0
2097,Coupe du monde 2022 : Messi pour ce moment,0
1339,"Tourisme de luxe : à Cannes, la Croisette se refait une beauté",0
2263,"Popeyes à Paris, et bientôt Wendy's et Krispy Kreme...: la France attise l'appétit des fast-foods américains",0
148,"« J’ai failli mourir », témoigne Stéphane Dalmat, l’ancien joueur de l’OM et du PSG",0
437,Terreur Graphique et le monde d’A.F.T.E.R. : le fossoyeur,0
2466,Soupçon de corruption par le Qatar au Parlement européen : « la démocratie est attaquée » lance la présidente Roberta Metsola,0
2107,Premières danses au Danouët lors du premier fest-deiz à Bourbriac,0
1633,"""C'est une chute, on perd les repères, c'est indescriptible"": ancien adepte du chemsex, Mathieu Ferhati témoigne",0
1197,Formule 1 : les vélos et trottinettes des pilotes interdits sur les circuits pendant la reconnaissance,0
429,Coupures: six responsables de la CGT13 devant la police,0
406,"À Pont-Aven, un après-midi jeux de société convivial avec l’Ape La Nizonette",0
1971,Stade Rennais. Assignon s’ajoute à la liste des blessés à Lorient,0
2005,Anthony Alves a créé AD Multiservices à Bannalec,0
1610,Japon: des lignes ferroviaires en mode survie face au dépeuplement des campagnes,0
1621,"Inondations, éboulements : le redoux sème la pagaille dans des stations de ski",1
1016,"Réforme des retraites : ""4 Français sur 10 partiront, après notre réforme, avant 64 ans"", affirme Gabriel Attal",0
801,Stations essence à Ploeren : les meilleurs prix près de chez moi aujourd'hui,0
2025,Un record de participants au stage de breton de Taol Kurun à Moëlan,0
2143,Plaintel : 100 km à pied pour soutenir sa cousine Céleste,0
2333,"Story 2: TotalEnergies, des bénéfices indécents ? - 08/02",1
360,"Mini, Seat, BMW: ces marques championnes du leasing automobile",0
1090,"Au RPI de Plourac’h, les actions continuent contre la fermeture d’une classe",0
61,"Retraites: une réforme ""nécessaire"" selon Eric Ciotti",0
2449,"Benoît XVI, un pontificat semé d'embûches",0
1871,C'est quoi une addiction aux écrans? Avec Vanessa Lalo (psychologue),0
1528,Stations essence à Lorient : les meilleurs prix près de chez moi aujourd'hui,0
1102,Mulhouse: les appels au 15 momentanément perturbés par un incident technique,0
1668,"""On ne s'y attendait pas"": pourquoi les séismes en Turquie et en Syrie ont surpris des experts",0
188,Quel temps fera-t-il à Strasbourg en 2050?,1
1438,"À Saint-Brieuc, le bagad de Lorient veut se surpasser",0
1923,Leçon de danse avec les Ghetto Kids ! - 30/01,0
120,"À Barcelone, la demi-parenthèse d’Emmanuel Macron",0
348,"VIDEO.  Guerre en Ukraine : la Russie cherche  ""à épuiser les dirigeants occidentaux dans leur soutien"", juge un spécialiste",0
993,Vieilles Charrues : Le festival prolongé d’un jour pour accueillir les Red Hot,0
139,Emmanuel Macron interpellé par Anne Hidalgo et 22 maires sur les familles sans-abri,0
494,Euronext fait progresser son bénéfice en 2022 et relève son objectif de synergies,0
80,Réforme des retraites: le Conseil constitutionnel ou l’arme ultime des oppositions,0
585,"Pouvoir d'achat : avec l'inflation, des étudiants peinent à s'alimenter",0
306,"""Miscellanées Bissextiles"", le patchwork des multiples influences de Matmatah",0
1303,"Younès Boucif, comédien et rappeur « rebeu des pavillons »",0
1122,Réformes des retraites : Les carrières longues n’auront pas à cotiser plus de 43 ans pour partir à la retraite,0
356,"""Il n'y aura pas de réponse politique"": que va dire Emmanuel Macron sur la réforme des retraites ce mercredi?",0
727,Peut-on sauver nos retraites en faisant plus de bébés ?,0
1611,Cet excellent casque Bluetooth Bose est à prix hyper intéressant pour le Black Friday,0
2080,Réforme des retraites : pourquoi le congé parental ne sera que très partiellement pris en compte pour les carrières longues,0
2040,"Samuel Umtiti, visé par des cris racistes, quitte le match Lecce-Lazio en larmes",0
2044,Brésil: au moins trois morts et 11 blessés dans l'attaque de deux écoles,0
1417,"Pour un cabinet d’analystes, Orpea ne vaut pas plus de 50 centimes en Bourse",0
54,"Coupe du monde 2022 : Wahbi Khazri, «Tunisien à 100 %, Français à 100 % et Corse à 100 %»",0
1301,Crise énergétique : les boulangers réclament un bouclier tarifaire pour tous,0
1408,Cuba: la moitié de l'île touchée par une panne d'électricité,0
377,"À Pluméliau- Bieuzy, le comité de jumelage prépare une sortie en juin",0
53,La commission des lois du Sénat veut conforter l’avenir des métropoles de Lyon et d’Aix-Marseille-Provence,0
402,Stations essence à Senven-Lhart : les meilleurs prix près de chez moi aujourd'hui,0
724,Mode : le grand retour de Phoebe Philo,0
2389,"OTAN: l’Ukraine deviendra un membre «à long terme», affirme Jens Stoltenberg",0
2379,"À l’Assemblée, une mission polémique sur la fin de vie",0
2412,"""Harry et Meghan"" : le documentaire explosif - 05/12",0
1752,"Extrême droite: avec l'AfD, le débat public s'est polarisé en Allemagne",0
784,Nabilla dévoile sa chère déco de Noël… Nick Jonas et Priyanka Chopra fêtent leurs quatre ans de mariage…,0
2135,Hailey Bieber parmi les jeunes entrepreneurs de l’année de Forbes,0
1608,"En 2022, le trafic aérien a repris des couleurs en Europe mais reste en dessous de son niveau d’avant Covid",0
793,Salle comble à Plozévet pour une plongée dans les films ethnographiques des années 60,0
1884,"Bundesliga : Moussa Diaby, une carte à jouer en équipe de France",0
405,Réforme des retraites : mobilisation en baisse avec près de 757.000 manifestants en France,0
2239,Lyon : vers une piétonnisation rapide d'une partie de la Presqu'île ?,0
1892,"À Pont-Scorff, coureurs et marcheurs de Macadam partagent une tartiflette",0
2317,Stations essence à Chteauneuf-du-Faou : les meilleurs prix près de chez moi aujourd'hui,0
1519,États-Unis/Covid-19 : Roche obtient l'homologation du médicament Actemra,0
1788,"Sébastien Lecornu à Abidjan et Dakar, l'avenir des bases françaises en jeu",0
272,Comment devient-on Européen ?,0
384,"Drogue au volant: la mère d'une victime estime que ""les lois existent pour sanctionner, mais les magistrats ne les appliquent pas""",0
1492,Israël : le départ du ministre de l'Intérieur ne suffira pas à calmer les manifestants,0
1141,La montre connectée multisport la plus populaire est en énorme promo sur Amazon!,0
1736,Sondage: l'impopularité préoccupante d'Emmanuel Macron,0
1394,Blizzard et neige aux États-Unis : une «bombe dépressionnaire» à l'intensité historique,0
704,franceinfo soir du mercredi  7 décembre 2022,0
1265,La Maison Blanche ordonne aux agences fédérales de bannir TikTok de leurs appareils sous 30 jours,0
921,Offre DINGUE sur ce bracelet connectée Honor à moins de 20 euros,0
712,Paris : Mais pourquoi tant de « salons de massage » ou plutôt de prostitution dans le 17e ?,0
752,"Justice : Adrien Quatennens condamné à quatre mois de prison avec sursis pour ""violence conjugale""",0
28,L'ex-archevêque de Paris visé par une enquête pour agression sexuelle,0
1196,Coupe du monde 2022 : Marocains et Portugais se préparent aux retrouvailles en quart de finale,0
566,"Pas-de-Calais : Après l’assassinat d’un inspecteur des impôts, « la tension est retombée » à Bullecourt",0
2407,"Météo Alpes du Sud: le soleil sera encore présent ce vendredi, 5°C à Gap et 9°C à Manosque",0
338,Alstom: une commande supplémentaire de 230 millions d'euros en Norvège,0
310,Le braconnage d’anguilles au cœur d’un scandale politique en Suède,0
2298,"Eric Zemmour : en 2023, polémiste ou politique, il faudra choisir",0
1739,Marseille : La société « sœur » de Terra Fecundis condamnée à 250.000 euros pour fraude,0
1583,"À Brest, le bâtonnier s’invite pour la première fois à la maison d’arrêt de l’Hermitage",0
509,Ligue 1 : Nice s’offre Marseille au Vélodrome,0
1099,Afrique du Sud: le rappeur AKA tué par balle à la sortie d'un restaurant,0
870,"""Story killers"" : soupçon de sabotage lors de la consultation de 2014 sur l'indépendance de la Catalogne",0
1848,"Une bande-annonce impressionnante pour ""Spider-man: Across The Spider-Verse""",0
2070,"Le Conseil constitutionnel, prochaine étape de la contestation politique",0
56,Montpellier : Un homme blessé à la gorge à l’arme blanche en plein centre-ville,0
217,Stations essence à Plvin : les meilleurs prix près de chez moi aujourd'hui,0
551,Les États-Unis vont envoyer à l'Ukraine une nouvelle aide pour «doper» sa défense antiaérienne,0
29,"Budget 2023 de Briec : « On désendette, on investit… et on encaisse »",0
822,Equipe de France féminine : Corinne Diacre peut-elle rester en poste après ces nouvelles attaques ?,0
1358,"Les cas de Covid explosent en Chine mais ""impossible"" de les dénombrer",0
713,"Philippe Martinez : ""On veut un pays à l'arrêt""",0
1978,Que faire dans les Côtes-d'Armor ce week-end du 10 février au 12 février 2023 ?,0
2335,Stations essence à Saint-Quay-Portrieux : les meilleurs prix près de chez moi aujourd'hui,0
2252,Jean-Vincent Raymondis: «Le manager doit s’adapter à chaque salarié»,0
1518,"Pekka Haavisto : ""La Finlande n'a jamais cessé de construire des abris anti-bombes""",0
1930,Vaucluse: l'état de catastrophe naturelle reconnu dans trois communes après des inondations,0
2054,"Hélène Carrère d’Encausse: ""Une défaite, ça ne se pardonne pas en Russie et ça entraîne la fin de celui qui dirige""",0
1441,Anne Hidalgo contrainte de transmettre ses notes de frais 2017 à un journaliste,0
1377,"Matthieu Orphelin, du Palais Bourbon à la protection des oiseaux",0
1007,Ce que change la hausse du coût de la dette pour le gouvernement,0
263,Cyclisme. Tour des Alpes-Maritimes et du Var : Vauquelin dans la cour des grands,0
894,"À Morlaix, deux étudiantes du lycée de Suscinio ont animé une classe à l’école Diwan",0
579,Mai-68: Les moments clés de la révolte,0
452,Rhône : les médecins généralistes en grève,0
952,"Réforme des retraites : En Macronie, les trois façons de dire que les manifs ne changent rien",0
1012,"""Il ne nous manquait plus que ses leçons d'écologie"": Marine Tondelier répond aux attaques de Michel Sardou",1
269,Football. R3 : Plogonnec défie Quimper Ergué-Armel pour le podium,0
1697,De la pluie et du vent sur la moitié Nord ce vendredi,0
1658,Soldes : quel est ce smartphone pas cher qui se vend comme des petits pains chez Amazon ?,0
89,"Marseille: une messe en hommage à Johnny Hallyday, 5 ans après sa mort",0
483,"Guerre en Ukraine : Situation tendue dans l’Est pour Kiev, qui envoie 87 secouristes à la Turquie",0
1280,"Sortie de l'Alsace du Grand Est: Gérard Schann, élu écologiste, juge que les discussions actuelles ""n'ont pas beaucoup de sens""",0
2382,"À Ajaccio, l’hommage de Darmanin à Érignac pour «écrire une nouvelle page»",0
30,Fin de vie : la Convention citoyenne se prononce majoritairement en faveur d'une aide active à mourir en France,0
1466,Deux experts assurent ne pas avoir pu déterminer si Neruda est mort empoisonné ou non,0
1252,Grève à la SNCF : les Français se ruent sur les solutions alternatives,0
256,"La visite de l'étrange objet interstellaire «Oumuamua» trouve une explication, selon une étude",0
1410,"Jean-Luc Reichmann rend hommage au «maître» Christian Quesada, éliminé des «12 coups de midi»",0
2032,"Agressé, l’agriculteur Paul François, figure du combat contre Monsanto, s’est «vu mourir»",1
380,Tesla pourrait s'implanter au Mexique selon le gouvernement mexicain,0
787,Stations essence à Brandivy : les meilleurs prix près de chez moi aujourd'hui,0
142,Bresk ! la fête des langues minorées et de la traduction est de retour à Douarnenez,0
1801,"À Questembert, deux médaillés et une nouvelle porte-drapeau chez les anciens combattants d’Algérie",0
1503,"""C'est inévitable"": le directeur des achats Lidl France s'attend à une inflation progressive jusqu'en juin",0
1584,Italie : au moins 62 migrants morts dans un naufrage,0
746,"Retraites: Eva Sas appelle les députés LR à ""ne pas avoir peur"" de voter la motion de censure",0
934,Direction le championnat de France de judo pour la Plounévézienne Lucie Boidin,0
1784,Forte mobilisation en province contre la réforme des retraites,0
693,Volodymyr Zelensky et «l’esprit ukrainien» désignés personnalités de l’année 2022 du Time,0
744,"«C’est la démographie, stupide!» – La chronique d’Hakim El Karoui",0
1776,Stations essence à Trmargat : les meilleurs prix près de chez moi aujourd'hui,0
2446,Bas-Rhin: disparition inquiétante d'un jeune homme autiste à Strasbourg,0
864,"La pince à arêtes, un principe de précaution avec les poissons",0
1045,"Retraites, syndicalisme, Ukraine: l'interview de Jean-Pierre Raffarin en intégralité",0
1654,Tirage Loto du lundi 28 novembre: une cagnotte de 22 millions d'euros à gagner,0
1929,Stations essence à Baden : les meilleurs prix près de chez moi aujourd'hui,0
2042,Idée de placements: Faut-il s'inquiéter de la crise de confiance à l'égard du secteur bancaire ? - 17/03,0
2344,"""Pamela Rose"" va avoir le droit à une série avec Kad Merad et Olivier Baroux",0
2272,Stations essence à Saint-Brieuc : les meilleurs prix près de chez moi aujourd'hui,0
1944,"À Brandivy, une tombola pour réduire les coûts du pèlerinage à Lourdes des Montfortains",0
1171,Turquie: un homme qui tentait de voler un bébé rescapé du séisme arrêté,0
1666,Hockey: les Dragons face aux Aigles de Nice,0
1221,Taïwan: un ancien haut responsable de l'armée écroué pour espionnage,0
1036,Judo club lamballais : Inès Baron est championne de Bretagne,0
2444,"À Douarnenez Communauté, un président démissionnaire dans une ambiance surréaliste",0
458,Des lycéens dinannais dans la peau de parlementaires le temps d’un après-midi,0
1937,"Familiale, pratique, abordable: quelle tablette tactile à moins de 300 euros choisir?",0
342,"Le centre du Chili touché par plus de 200 incendies de forêt, déjà treize morts",1
2038,Yvetot: une façade menace de s'effondrer,0
1291,L’OM à l’assaut du volcan,0
2325,Réforme des retraites: la Nupes retire à nouveau des amendements pour faire avancer les débats,0
1916,Basket - Bleues - Sandrine Gruda veut chasser les doutes en vue de Paris 2024,0
942,Foot : quatre personnes jugées pour le cambriolage de Di Maria survenu en 2021,0
1063,"Olivier Marleix (Les Républicains) : Protectionnisme américain, quelle réponse européenne ? - 30/11",0
1025,Concessions du gouvernement sur les retraites: «Tout ça pour ça!»,0
322,VIDEO. Crimes de guerre : le visage des bourreaux,0
1968,Retraites : la centrale nucléaire du Bugey bloquée depuis ce mardi,0
71,Les ateliers numériques du mois de mars 2023 dans le Pays de Landivisiau,0
1867,PS: la direction suspend la première secrétaire dans le Rhône pour «propos à caractère raciste»,0
1955,Stations essence à Plomeur : les meilleurs prix près de chez moi aujourd'hui,0
2170,Des avions de chasse américains interceptent des avions russes près de l'Alaska,0
1855,Un peu plus près des étoiles,0
1755,Football. R1 : Trégunc peut nourrir des regrets après un nul contre Plabennec (B),0
1236,"Les cinq choses à suivre au CES, le salon technologique de Las Vegas",0
318,Marie-Astrid Arnal partage son piano aux Jeudis conviviaux d’Arzano,0
531,"Alain Aspect, un prix Nobel qui coupe l'histoire en deux",0
207,Le comice agricole cantonal aura lieu le 19 août à Duault,0
2472,Suicide de Lucas: des profs peu préparés aux questions LGBT+ et à la lutte contre l'homophobie,0
1625,"Philippe Martinez: ""On a toujours condamné les violences en marge des manifestations""",0
393,La justice américaine réclame la peine de mort contre un Ouzbek pour un attentat à New York,0
1523,Pourquoi le prix de l'essence a-t-il tant augmenté par rapport à l'année dernière?,0
789,Meurtre de Lola : un mineur arrêté pour apologie de crime,0
833,"Turquie: l'inflation ralentit en novembre à 84,4% sur un an",0
399,La 23e édition du Festival du film insulaire de Groix aura lieu à Port Lay,0
1284,"À Pleudihen-sur-Rance, le premier conseil de l’année lance plusieurs chantiers",0
1165,Foot - Tactique - Tactique : pourquoi Alexis Sanchez est indispensable à l'OM,0
2425,Le vrai du faux sur le poids du quartier maritime du Guilvinec,0
1158,"Morbihan : Électrocuté par une ligne à haute tension, un artisan en urgence absolue",0
925,Nice: trois personnes légèrement blessées sur un chantier du centre-ville,0
2314,Lyon: avenir incertain pour l'hôpital Desgenettes,0
1132,"""L’art peut-il alléger la solitude face à la mort ? Je le crois"" : pour le philosophe Jean-Michel Besnier, la littérature accompagne les inquiétudes de notre époque",0
413,Comment Eva Green se retrouve au tribunal pour obtenir un cachet d'un million de dollars,0
1695,Réforme des retraites : appel à rassemblement ce jeudi 19 janvier à Lamballe,0
2014,"Avec leur premier album, « Tout s’efface », le groupe morlaisien Cancre s’ancre définitivement sur la nouvelle scène rock française !",0
231,"Lyon: la Bourse du travail, partiellement fermée par mesure de sécurité, va pouvoir rouvrir ses portes",0
1290,Fiasco du guichet unique des entreprises : vers un retour à l’ancien dispositif ?,0
1684,Les brouilleurs des Baumettes évoqués à l'Assemblée nationale,0
1033,Coup de froid sur les levées de fonds de private equity,0
1340,"Toujours décisif avec le Real Madrid, en marge des Bleus, Karim Benzema est-il le plus gros gâchis de l'histoire de l'équipe de France ?",0
1151,Séisme en Turquie et en Syrie : les images de la catastrophe,0
1889,Stations essence à Brandrion : les meilleurs prix près de chez moi aujourd'hui,0
1829,Stations essence à Crach : les meilleurs prix près de chez moi aujourd'hui,0
46,Stations essence à Landeleau : les meilleurs prix près de chez moi aujourd'hui,0
556,Transports en Île-de-France: des perturbations en raison d'un manque de personnel et d'investissements,0
947,Maine-et-Loire : la mission Bern au secours du moulin de Brissac,0
508,"Placements : le compte à terme, la nouvelle alternative au Livret A ?",0
155,Trois classes du petit réseau des écoles publiques rurales en classe découverte,0
1420,Story 2 : Une plainte déposée à la suite d'une cyberattaque à l'hôpital de Versailles - 04/12,0
2120,Rennes : Enquête pour tentative de meurtre sur des policiers après une course-poursuite,0
1529,Le vrai du faux sur le poids du quartier maritime du Guilvinec,0
1034,L’inflation impacte lourdement la consommation  et l’épargne des Français,0
997,Dernier hommage de François à Benoît XVI devant 50.000 fidèles à Saint-Pierre,0
2490,Football. National : un penalty et une exclusion qui coûtent cher au Stade Briochin à Concarneau,0
196,Quand Radio Nova s’offre « La Danse du zèbre » pour ses quarante ans,0
806,Pas-de-Calais: des jouets de seconde main à prix cassés,0
2222,Réforme des retraites : L’Orchestre national de Lyon sifflé par le public lors d’une prise de parole,0
1908,Coupures d'électricité: comment en est-on arrivé là - 04/12,0
945,Infogreffe de retour après les ratés du guichet unique des entreprises,0
1897,Crack: une école menacée par les toxicomanes,0
980,"À Audierne, concertation sur la création d’une plaine sportive lundi 30 janvier",0
637,Christian Louboutin va ouvrir son premier hôtel au Portugal,0
2094,SNCF : L’indemnisation de 200 % après les grèves de Noël a pris du retard,0
1107,"Le premier vol civil vers la lune est prévu pour 2023, à bord de la fusée Starship",0
1785,La CDU lance un ultimatum à l'ex-chef du renseignement intérieur allemand,0
2424,Stations essence à Trvou-Trguignec : les meilleurs prix près de chez moi aujourd'hui,0
1458,IA: Google veut rassurer sur l’évolution de son moteur de recherche,0
1965,Foot : Domenico Tedesco veut rendre les Diables Rouges «heureux et motivés»,0
892,"Ce nouveau Kindle est à moins de 100€, pratique pour ranger vos livres à un seul endroit",0
1919,"Autour de Netflix, le paysage de la vidéo à la demande de plus en plus concurrentiel et fragmenté",0
1262,"Accident de Pierre Palmade: le passager avant avait ""une relation amicale"" avec l'humoriste, affirme son avocat, Me Olivier Ang",0
111,Christopher Guérin (Groupe Nexans): Nexans publie des résultats 2022 record - 15/02,0
1005,Coupe du monde : la plateforme qatarie de diffusion partiellement inaccessible en Arabie saoudite,0
403,"À Lorient, Chazelles change de visage",0
2051,«Un leader respecté»: Stéphan rend hommage à Varane après sa retraite internationale,0
459,"Réforme des retraites: pour le RN, l'épreuve de résistance",0
449,Bretagne Lin décuple la culture de lin textile dans le Pays de Landivisiau,0
685,Rihanna a sa statue de cire chez Madame Tussauds à New York… Pamela Anderson écrit à Britney Spears…,0
1105,"Réforme des retraites: maintenant, il faut oser le dire...",0
1232,L’éditorial du Figaro: «Vive les profits!»,0
1874,Le panier anti-inflation divise,0
1615,"Alphabet, la maison-mère de Google, va supprimer environ 12.000 emplois dans le monde",0
859,Top Sorties du vendredi 3 février 2023 - Richard Gotainer à l'espace de l'Huveaune,0
1237,"La France a émis jeudi pour 1,75 milliard d'euros d'OATi et d'OATei",0
2470,"Le top 3 des gérants : Virginie Robert, Pierre Schang, Romain Burnand  - 10/02",0
1470,Réforme des retraites : entre 600.000 et 800.000 manifestants attendus pour le «jeudi noir»,0
98,Val-de-Marne : trois lycéens hospitalisés après avoir inhalé une « substance » non connue,0
2316,L’ombre de Boris Johnson plane toujours sur la politique britannique,0
605,Nuit de la solidarité: une fresque réalisée par les occupants d'un centre d'hébergement,0
968,Corps retrouvé aux Buttes-Chaumont : La police a identifié le cadavre de la femme,0
1560,Hautes-Alpes: un colloque organisé sur la transition énergétique,1
1915,"Ligue 1 : Lorient tient Nice en échec, Troyes perd le fil face à Brest",0
2130,L'Afrique a tout à craindre du réchauffement climatique,1
1409,Voiture autonome : Cruise lance à San Francisco un service de Robotaxis - 18/01,0
642,Loger les saisonniers : comment des communes bretonnes anticipent déjà l’été,0
226,Les 5 grandes menaces pour les entreprises en 2023,0
192,49.3 : les députés bretons de la majorité expriment leur malaise,0
179,Plan climat américain : Le Maire appelle l'Europe à «balayer» devant sa «porte»,1
177,"NBA : Cleveland bat Brooklyn, Philadelphie qualifié pour les play-offs, la mauvaise soirée des Clippers",0
1062,49.3 sur les retraites: «Le goût de l’échec pour l’exécutif»,0
2109,Finale de la Coupe du monde 2022 : le match France-Argentine vu par les réseaux sociaux,0
1299,"À Louargat, la rénovation énergétique du groupe scolaire à l’étude",1
214,"À Meslan, une collision fait un mort et un blessé grave, une enquête ouverte",0
2360,Cdiscount : Découvrez les bienfaits de la luminothérapie sur votre visage avec ce masque LED,0
388,L'Afrique à la recherche de sa souveraineté alimentaire,0
1870,La Russie possède la seule usine au monde capable de « recycler » l’uranium déchargé des réacteurs nucléaires français,0
1979,"Virbac qui rit, Vetoquinol qui pleure, les laboratoires vétérinaires font le grand écart en Bourse",0
1390,Un forum des métiers pour des élèves du collège Notre-Dame de Penhors à Pouldreuzic,0
872,Charente-Maritime: une dizaine de dauphins retrouvés échoués en l'espace d'une seule journée,0
2353,Cecilia Malmström: «L’ouverture de l’Europe en a fait l’endroit du monde où nous sommes les plus riches et les plus heureux»,0
2181,"Guerre en Ukraine : la Russie juge ""inacceptable"" l'appel à bannir ses sportifs des Jeux olympiques de 2024",0
1619,"Réforme des retraites : La SNCF prévoit un trafic similaire au week-end pour lundi, avec 4 TGV sur 5",0
2489,Réforme des retraites: LR et le gouvernement font un premier pas l'un vers l'autre,0
1419,Nantes : Un homme de 40 ans retrouvé mort en pleine rue,0
1135,Retraites: une autre réforme est-elle possible ?,0
2390,Éducation nationale : les délégués du secteur Châteauneuf-du-Faou recherchent un représentant pour Collorec,0
1306,"En Colombie, un cessez-le-feu avec les principaux groupes armés",0
1429,Stations essence à Mal-Carhaix : les meilleurs prix près de chez moi aujourd'hui,0
42,"États-Unis: en Louisiane, il faut désormais montrer son permis de conduire pour accéder à Pornhub",0
1909,RETOUR SUR - Le permis de conduire fête ses 100 ans,0
1404,Italie : éditeurs et libraires contre la suppression du chèque culture pour les jeunes,0
1168,"Les épreuves du bac ont démarré dans le calme à Kerichen, à Brest",0
2145,"A Noël, Clarisse Sabard pointe son nez « Sous un ciel étoilé »",0
